year,t,i_d,i_c,i_f,P_emissions,Temp,kd,kc,kf,ks,E_agg,Y_agg,C_agg,SCC
2164,139,-4.06E-05,0.087636506,0.161075248,11.52325361,2.892629862,0.034745484,1.213978732,2.457800611,0.004282507,402.5671549,2004.604087,1568.364216,3307.385862
2165,140,0.001988347,0.086852353,0.160639152,10.91007794,2.899543814,0.032519403,1.218929542,2.453723919,0.004921966,406.6518527,2045.973032,1600.62668,3353.107514
2166,141,0.001855346,0.087052785,0.161098981,11.00392054,2.906089861,0.032376893,1.222922738,2.449507194,0.004612374,416.5233227,2091.861131,1635.20537,3398.791087
2167,142,0.001797483,0.087348931,0.16145131,11.06028305,2.912692214,0.032122344,1.226856899,2.445937028,0.004322256,426.2795949,2138.638613,1670.340438,3444.273623
2168,143,0.001812424,0.087929263,0.161473901,11.10386888,2.919328383,0.031830442,1.230817521,2.442881828,0.004050386,436.1513491,2186.462592,1706.25006,3489.506577
2169,144,0.001913548,0.088816308,0.161181142,11.15870168,2.925990705,0.031569906,1.23504672,2.440025076,0.003795617,446.4148976,2235.482317,1742.995034,3534.434233
2170,145,0.000233376,0.090080343,0.161118116,11.2529817,2.932685926,0.031417029,1.239791514,2.437081472,0.003556872,457.4004916,2285.875263,1780.803583,3578.993326
2171,146,0.000283619,0.090393157,0.160441266,10.7488026,2.939437715,0.029673364,1.245343944,2.434255469,0.00403287,463.510095,2334.197123,1818.160866,3623.111286
2172,147,0.001866178,0.089852658,0.160437465,10.29820054,2.945886996,0.028089089,1.250843789,2.431007415,0.004441021,470.0928311,2383.716764,1855.870549,3666.83832
2173,148,0.001782106,0.090031628,0.161374534,10.43735602,2.952065917,0.028102759,1.25556393,2.427946236,0.004161681,482.2305666,2437.889145,1895.63088,3710.117239
2174,149,0.001802742,0.090583354,0.161863504,10.55019811,2.95832833,0.028039962,1.260164767,2.425877121,0.003899911,494.3609188,2493.23928,1936.247969,3752.76071
2175,150,0.000162363,0.091788829,0.162090363,10.67360515,2.964658449,0.027999551,1.264972431,2.424352822,0.003654607,506.9368532,2550.015419,1978.093173,3794.691551
2176,151,0.001828361,0.091464513,0.162136404,10.18333056,2.971062612,0.026400255,1.27053412,2.423114156,0.00417827,513.9451874,2604.374345,2018.80563,3835.820685
2177,152,0.001877541,0.092536382,0.162247312,10.34754523,2.977172611,0.026480952,1.275497596,2.421987742,0.003915457,527.5498967,2664.140124,2062.329439,3876.197787
2178,153,0.000297191,0.093756241,0.162867824,10.53063398,2.983381138,0.026600682,1.281091735,2.421023188,0.003669174,541.8618586,2725.497894,2106.589877,3915.595998
