year,t,i_d,i_c,i_f,P_emissions,Temp,kd,kc,kf,ks,E_agg,Y_agg,C_agg,SCC,
2145,120,0.000853634,0.059032773,0.153573235,8.791743322,3.075213875,0.033714708,0.833644,2.311770452,0.003796398,277.1172153,1280.938889,1037.899709,1525.102931,
2146,121,0.000901933,0.061104856,0.150505145,8.562738122,3.080488921,0.032434906,0.836060281,2.309731301,0.0037995,282.8938325,1309.430901,1061.917019,1556.620122,
2147,122,0.000920736,0.05774953,0.155320638,8.361756974,3.085626564,0.031281727,0.840110996,2.305147234,0.003767707,289.3975677,1338.514591,1083.56761,1588.62193,
2148,123,0.000929319,0.05989522,0.152134525,8.179257517,3.090643618,0.030218629,0.841047821,2.305008618,0.003724444,295.2249869,1368.456016,1108.882525,1621.109596,
2149,124,0.000941043,0.06004049,0.151903112,8.011520419,3.095551172,0.029230072,0.843775695,2.302116961,0.00367776,301.7924717,1398.990542,1133.535373,1654.073721,
2150,125,0.000967285,0.058966469,0.153434864,7.858715889,3.100358084,0.028314353,0.846470397,2.299193726,0.003625631,308.578214,1430.240486,1158.079825,1687.514589,
2151,126,0.000998638,0.060654005,0.150937767,7.724229051,3.105073314,0.027480737,0.848086181,2.297769952,0.00355805,315.2709715,1462.291017,1184.89084,1721.427538,
2152,127,0.000911833,0.059367146,0.152843447,7.608723254,3.109707851,0.026728832,0.851057671,2.294263067,0.003472397,322.6474381,1495.01069,1210.433471,1755.804116,
2153,128,0.000940089,0.059444383,0.152779495,7.477602312,3.114273085,0.02594084,0.852752021,2.292614961,0.003454084,329.7217456,1528.526513,1237.360975,1790.640375,
2154,129,0.000855449,0.05965256,0.152455047,7.364547838,3.118759647,0.025228799,0.854414501,2.291007774,0.003416705,337.0369441,1562.842574,1265.15494,1825.926889,
2155,130,0.000947473,0.059122022,0.153217809,7.235881596,3.123178375,0.0244802,0.856159633,2.289213315,0.003442383,344.4890233,1597.896991,1292.985516,1861.653702,
2156,131,0.000916735,0.059263591,0.153156326,7.143973816,3.127519904,0.023865828,0.857346548,2.288184688,0.003400465,352.0911857,1633.852861,1321.80919,1897.812531,
2157,132,0.000824651,0.060369222,0.151498731,7.051042945,3.131806289,0.02326035,0.85858648,2.287162901,0.003383165,359.8893128,1670.635804,1352.243906,1934.388324,
2158,133,0.000886925,0.059486642,0.152719232,6.938648863,3.136036914,0.022604726,0.860705911,2.284764004,0.003433149,368.1094707,1708.1424,1381.876658,1971.367678,
2159,134,0.00084019,0.059841464,0.152329049,6.853975491,3.140200104,0.022049117,0.861942804,2.283563452,0.003435166,376.3287568,1746.609409,1412.890516,2008.740544,
2160,135,0.000876675,0.059086427,0.153596396,6.762741109,3.144312489,0.021483532,0.863413497,2.282094987,0.003470672,384.8034639,1785.934187,1443.698288,2046.487116,
